"","Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","Gorzka"
"1110","Metropolitan","South America",1688,2015,70,"Amsterdam",3.5,"South America","Tak"
"1111","Michel Cluizel","Chiapas, Mokaya P.",963,2012,66,"France",3.75,"Mexico","Nie"
"1112","Michel Cluizel","Carenero Superior, Concepcion",117,2007,66,"France",3.5,"Venezuela","Nie"
"1113","Michel Cluizel","Vila Gracinda",135,2007,67,"France",3.5,"Sao Tome","Nie"
"1114","Michel Cluizel","Carre Amer",24,2006,60,"France",2," ","Nie"
"1115","Michel Cluizel","Carre Grand Noir",24,2006,85,"France",2," ","Tak"
"1116","Michel Cluizel","Tamarina",24,2006,70,"France",3,"Sao Tome","Tak"
"1117","Michel Cluizel","Los Ancones P.",24,2006,67,"France",4,"Dominican Republic","Nie"
"1118","Michel Cluizel","Mangaro P.",24,2006,65,"France",4,"Madagascar","Nie"
"1119","Michel Cluizel","Maralumi P.",24,2006,64,"France",4,"Papua New Guinea","Nie"
"1120","Michel Cluizel","Noir Infini",81,2006,99,"France",2," ","Tak"
"1121","Middlebury","Maya Mountain",1490,2015,80,"U.S.A.",3.5,"Belize","Tak"
"1122","Middlebury","San Juan Estate",1490,2015,70,"U.S.A.",3.5,"Trinidad","Tak"
"1123","Middlebury","Oko Caribe",1490,2015,75,"U.S.A.",3.75,"Dominican Republic","Tak"
"1124","Middlebury","Patanemo, Epoch, Donaldo",1490,2015,75,"U.S.A.",3.75,"Venezuela","Tak"
"1125","Middlebury","Kokoa Kamili",1538,2015,75,"U.S.A.",3.25,"Tanzania","Tak"
"1126","Middlebury","Matagalpa, Cacao Bisiesto",1538,2015,70,"U.S.A.",3.5,"Nicaragua","Tak"
"1127","Middlebury","La Red",1117,2013,75,"U.S.A.",2.5,"Dominican Republic","Tak"
"1128","Middlebury","Belize",1117,2013,80,"U.S.A.",3.25,"Belize","Tak"
"1129","Middlebury","Houseblend",887,2012,65,"U.S.A.",1.5," ","Nie"
"1130","Middlebury","Alto Beni",887,2012,75,"U.S.A.",2,"Bolivia","Tak"
"1131","Middlebury","Balinese, Java",887,2012,70,"U.S.A.",2.5,"Indonesia","Tak"
"1132","Millcreek Cacao Roasters","Ecuador",1073,2013,70,"U.S.A.",2.5,"Ecuador","Tak"
"1133","Millcreek Cacao Roasters","Ecuador",825,2012,70,"U.S.A.",3.5,"Ecuador","Tak"
"1134","Mindo","Ecuador",607,2010,67,"U.S.A.",2.75,"Ecuador","Nie"
"1135","Mindo","Ecuador",607,2010,77,"U.S.A.",2.75,"Ecuador","Tak"
"1136","Minimal","Acul-du-Nord, 2015",1920,2016,70,"Japan",3.5,"Haiti","Tak"
"1137","Mission","Fazenda Camboa, Bahia",1880,2016,75,"Brazil",3.75,"Brazil","Tak"
"1138","Mission","Bahia, Fazenda Venturosa",1626,2015,70,"Brazil",3.5,"Brazil","Tak"
"1139","Mita","Tumaco",955,2012,65,"Colombia",2.5,"Colombia","Nie"
"1140","Moho","Toledo District, w/ nibs",1026,2013,73,"U.S.A.",3.25,"Belize","Tak"
"1141","Moho","Toledo District",1030,2013,72,"U.S.A.",3,"Belize","Tak"
"1142","Moho","Umoho R., Toledo District, San Felipe",607,2010,67,"U.S.A.",2.75,"Belize","Nie"
"1143","Molucca","La Red",1614,2015,70,"U.S.A.",3,"Domincan Republic","Tak"
"1144","Molucca","Indonesia",1618,2015,70,"U.S.A.",2.75,"Indonesia","Tak"
"1145","Molucca","Peru",1618,2015,70,"U.S.A.",3.25,"Peru","Tak"
"1146","Momotombo","Matagalpa",661,2011,70,"Nicaragua",2.75,"Nicaragua","Tak"
"1147","Momotombo","Mombacho",661,2011,70,"Nicaragua",2.75,"Nicaragua","Tak"
"1148","Momotombo","Oscuro",772,2011,70,"Nicaragua",3.25,"Nicaragua","Tak"
"1149","Monarque","Oko Caribe",1812,2016,72,"Canada",3.5,"Dominican Republic","Tak"
"1150","Monsieur Truffe","Papaua New Guinea",1391,2014,70,"Australia",3.25,"Papua New Guinea","Tak"
"1151","Montecristi","Manabi",1654,2015,70,"Ecuador",3.25,"Ecuador","Tak"
"1152","Montecristi","Manabi",1654,2015,63,"Ecuador",3.5,"Ecuador","Nie"
"1153","Montecristi","Manabi",1658,2015,85,"Ecuador",3.5,"Ecuador","Tak"
"1154","Muchomas (Mesocacao)","Nicaragua",1462,2015,70,"U.S.A.",3.5,"Nicaragua","Tak"
"1155","Muchomas (Mesocacao)","Nicaragua",1462,2015,80,"U.S.A.",3.5,"Nicaragua","Tak"
"1156","Mutari","Kokoa Kamili, batch 1 SRB",1896,2016,68,"U.S.A.",2.75,"Tanzania","Nie"
"1157","Mutari","Oko Caribe, batch 1 SRB",1896,2016,71,"U.S.A.",2.75,"Domincan Republic","Tak"
"1158","Mutari","Ambanja, batch 1 SRB",1900,2016,68,"U.S.A.",2.75,"Madagascar","Nie"
"1159","Mutari","Tien Giang, batch 1 SRB",1900,2016,80,"U.S.A.",3,"Vietnam","Tak"
"1160","Nahua","Costa Rica, Oscuro",1049,2013,58,"Costa Rica",2.5,"Costa Rica","Nie"
"1161","Nahua","Costa Rica, Oscuro",1049,2013,70,"Costa Rica",3,"Costa Rica","Tak"
"1162","Naive","Trinidad & Tobago",1046,2013,70,"Lithuania",3.75,"Trinidad, Tobago","Tak"
"1163","Naive","Maranon Canyon, Fortunato No. 4",1133,2013,78,"Lithuania",3.75,"Peru","Tak"
"1164","Naive","Grenada",867,2012,71,"Lithuania",2.5,"Grenada","Tak"
"1165","Na�ve","Nicaragua",1379,2014,70,"Lithuania",3.25,"Nicaragua","Tak"
"1166","Na�ve","Chuao",1399,2014,75,"Lithuania",2.75,"Venezuela","Tak"
"1167","Na�ve","Barinas",1399,2014,70,"Lithuania",3,"Venezuela","Tak"
"1168","Nanea","Criollo Blend",1007,2013,85,"U.S.A.",3.5,"Hawaii","Tak"
"1169","Nathan Miller","Peru",1403,2014,72,"U.S.A.",2.25,"Peru","Tak"
"1170","Nathan Miller","Hispaniola",1403,2014,70,"U.S.A.",2.5,"Dominican Republic","Tak"
"1171","Nathan Miller","Madagascar",1403,2014,73.5,"U.S.A.",2.5,"Madagascar","Tak"
"1172","Nathan Miller","Ghana",1403,2014,70,"U.S.A.",3.5,"Ghana","Tak"
"1173","Neuhaus (Callebaut)","Papua New Guinea",531,2010,70,"Belgium",2.5,"Papua New Guinea","Tak"
"1174","Neuhaus (Callebaut)","Manickchand Estate",230,2008,67,"Belgium",3.75,"Trinidad","Nie"
"1175","Neuhaus (Callebaut)","Dark",135,2007,73,"Belgium",1," ","Tak"
"1176","Neuhaus (Callebaut)","West Africa",15,2006,73,"Belgium",2,"West Africa","Tak"
"1177","Neuhaus (Callebaut)","Sao Tome",15,2006,75,"Belgium",2.75,"Sao Tome","Tak"
"1178","Neuhaus (Callebaut)","Ocumare",24,2006,71,"Belgium",3,"Venezuela","Tak"
"1179","Nibble","Patanemo",1526,2015,72,"U.S.A.",2.25,"Venezuela","Tak"
"1180","Nibble","Elvesia P.",1526,2015,72,"U.S.A.",2.75,"Dominican Republic","Tak"
"1181","Nibble","Ambanja, Sambirano Valley",1526,2015,72,"U.S.A.",3,"Madagascar","Tak"
"1182","Nibble","Tumbes",1526,2015,72,"U.S.A.",3,"Peru","Tak"
"1183","Night Owl","Peru",1022,2013,75,"U.S.A.",2.75,"Peru","Tak"
"1184","Night Owl","Ecuador",1022,2013,75,"U.S.A.",3.5,"Ecuador","Tak"
"1185","Noble Bean aka Jerjobo","Ghana",1295,2014,75,"U.S.A.",3,"Ghana","Tak"
"1186","Noble Bean aka Jerjobo","Moho Valley",1299,2014,75,"U.S.A.",3,"Belize","Tak"
"1187","Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,75,"U.S.A.",3.25,"Peru","Tak"
"1188","Noir d' Ebine","Venezuela",837,2012,70,"U.S.A.",3,"Venezuela","Tak"
"1189","Noir d' Ebine","Ecuador",841,2012,70,"U.S.A.",3,"Ecuador","Tak"
"1190","Nova Monda","La Patriota, cacao Indio, purple label",931,2012,70,"Nicaragua",3,"Nicaragua","Tak"
"1191","Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75,"Niacragua",2.75,"Nicaragua","Tak"
"1192","Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,80,"Nicaragua",3.25,"Ecuador","Tak"
"1193","Nuance","Ghana, 2013",1454,2015,70,"U.S.A.",3.75,"Ghana","Tak"
"1194","Nuance","Ecuador, 2013",1458,2015,70,"U.S.A.",2.75,"Ecuador","Tak"
"1195","Nuance","Canoabo, 2013",1458,2015,70,"U.S.A.",3,"Venezuela","Tak"
"1196","Nuance","Sambirano Valley, 2012",1458,2015,70,"U.S.A.",3.5,"Madagascar","Tak"
"1197","Nuance","La Red",1470,2015,70,"U.S.A.",3.75,"Dominican Republic","Tak"
"1198","Nugali","Fazenda Leolinda",1876,2016,70,"Brazil",3.5,"Brazil","Tak"
"1199","Oakland Chocolate Co.","Jamaica",478,2010,70,"U.S.A.",2.5,"Jamaica","Tak"
"1200","Obolo","Pangoa",1638,2015,70,"Chile",3.75,"Peru","Tak"
"1201","Obolo","Pangoa, w/ nibs",1638,2015,70,"Chile",3.75,"Peru","Tak"
"1202","Ocelot","Virunga",1558,2015,70,"Scotland",3.75,"Congo","Tak"
"1203","Ocelot","Piura",1558,2015,75,"Scotland",4,"Peru","Tak"
"1204","Ocho","Sang Yum Coop",1760,2016,100,"New Zealand",2.75,"Samoa","Tak"
"1205","Ocho","Sang Yum Coop",1760,2016,70,"New Zealand",3.5,"Samoa","Tak"
"1206","Ocho","PNG, Devotion",1411,2014,66,"New Zealand",2.75,"Papua New Guinea","Nie"
"1207","Ocho","PNG, Revolution",1411,2014,70,"New Zealand",3,"Papua New Guinea","Tak"
"1208","Ocho","PNG, Voodoo",1411,2014,88,"New Zealand",3.25,"Papua New Guinea","Tak"
"1209","Ocho","PNG, Nib Bar",1411,2014,74,"New Zealand",3.5,"Papua New Guinea","Tak"
"1210","Ohiyo","San Juan Estate, Gran Couva",1594,2015,70,"U.S.A.",2.75,"Trinidad","Tak"
"1211","Ohiyo","Tanzania",1598,2015,70,"U.S.A.",3,"Tanzania","Tak"
"1212","Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,70,"Germany",3.5,"Bolivia","Tak"
"1213","Olive and Sinclair","Dominican Republic prototype",486,2010,72,"U.S.A.",3,"Dominican Republic","Tak"
"1214","Olive and Sinclair","Ghana prototype",486,2010,72,"U.S.A.",3,"Ghana","Tak"
"1215","Olive and Sinclair","Dark 67",457,2009,67,"U.S.A.",2.75,"Ghana, Domin. Rep","Nie"
"1216","Olive and Sinclair","Dark 75",457,2009,75,"U.S.A.",3,"Ghana, Domin. Rep","Tak"
"1217","Olivia","Carribean-Raw",688,2011,76,"Canada",2,"Carribean","Tak"
"1218","Olivia","Carribean",688,2011,76,"Canada",2.75,"Carribean","Tak"
"1219","Olivia","Carribean",688,2011,85,"Canada",2.75,"Carribean","Tak"
"1220","Olivia","Carribean-Raw",688,2011,85,"Canada",3,"Carribean","Tak"
"1221","Omanhene","Ghana",693,2011,80,"Ghana",2.75,"Ghana","Tak"
"1222","Omnom","Kakao Kamili, Kilombero Valley",1816,2016,70,"Iceland",3.75,"Tanzania","Tak"
"1223","Omnom","Papua New Guinea",1247,2014,70,"Iceland",3,"Papua New Guinea","Tak"
"1224","Omnom","Madagascar",1247,2014,66,"Iceland",3.5,"Madagascar","Nie"
"1225","organicfair","Maya Mountain",1161,2013,74,"Canada",2.75,"Belize","Tak"
"1226","organicfair","La Red",1165,2013,72,"Canada",2.75,"Dominican Republic","Tak"
"1227","organicfair","Nicaraqua",1165,2013,72,"Canada",2.75,"Nicaragua","Tak"
"1228","organicfair","Caribe",1165,2013,72,"Canada",3,"Dominican Republic","Tak"
"1229","organicfair","Mindo",1165,2013,72,"Canada",3,"Ecuador","Tak"
"1230","Original Beans (Felchlin)","Papua Kerafat",1438,2014,68,"Switzerland",2.75,"Papua New Guinea","Nie"
"1231","Original Beans (Felchlin)","Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80,"Switzerland",3.25," ","Tak"
"1232","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66,"Switzerland",3.75,"Bolivia","Nie"
"1233","Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,70,"Switzerland",3,"Congo","Tak"
"1234","Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75,"Switzerland",3,"Peru","Tak"
"1235","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68,"Switzerland",3.25,"Bolivia","Nie"
"1236","Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,60,"U.S.A.",3,"Hawaii","Nie"
"1237","Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,60,"U.S.A.",3,"Hawaii","Nie"
"1238","Orquidea","Peru",859,2012,65,"Peru",3,"Peru","Nie"
"1239","Orquidea","Peru",859,2012,72,"Peru",3,"Peru","Tak"
"1240","Pacari","Sierra Nevada, Tutu Iku",1848,2016,70,"Ecuador",4,"Colombia","Tak"
"1241","Pacari","Garaua",1415,2014,70,"Ecuador",3.25,"Ecuador","Tak"
"1242","Pacari","Cumbia",1415,2014,70,"Ecuador",3.5,"Ecuador","Tak"
"1243","Pacari","Montubia",1415,2014,70,"Ecuador",3.75,"Ecuador","Tak"
"1244","Pacari","Tangara",1415,2014,70,"Ecuador",4,"Ecuador","Tak"
"1245","Pacari","Ecuador, raw",817,2012,85,"Ecuador",2.75,"Ecuador","Tak"
"1246","Pacari","Piura",863,2012,70,"Ecuador",4,"Peru","Tak"
"1247","Pacari","Nube- prototype",721,2011,70,"Ecuador",3.5,"Ecuador","Tak"
"1248","Pacari","Esmeraldas",224,2008,60,"Ecuador",2.5,"Ecuador","Nie"
"1249","Pacari","Manabi",224,2008,65,"Ecuador",2.75,"Ecuador","Nie"
"1250","Pacari","Los Rios",224,2008,72,"Ecuador",3,"Ecuador","Tak"
"1251","Pacari","Raw",266,2008,100,"Ecuador",2,"Ecuador","Tak"
"1252","Pacari","Raw",266,2008,70,"Ecuador",3.5,"Ecuador","Tak"
"1253","Palette de Bine","Lachua",1720,2016,70,"Canada",2.75,"Guatemala","Tak"
"1254","Palette de Bine","Maya Mtn",1720,2016,72,"Canada",3,"Belize","Tak"
"1255","Palette de Bine","Silvestre, La Paz, Beni",1570,2015,70,"Canada",3.25,"Bolivia","Tak"
"1256","Palette de Bine","San Juan Estate, Gran Couva",1570,2015,70,"Canada",3.25,"Trinidad","Tak"
"1257","Palette de Bine","Kokoa Kamili",1574,2015,72,"Canada",3.5,"Tanzania","Tak"
"1258","Palette de Bine","Lam Dong",1574,2015,72,"Canada",3.75,"Vietnam","Tak"
"1259","Palette de Bine","Alto Beni, Palos Blancos",1239,2014,72,"Canada",2.75,"Bolivia","Tak"
"1260","Palette de Bine","Sambirano",1239,2014,78,"Canada",3.75,"Madagascar","Tak"
"1261","Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,75,"Canada",2.75,"Ecuador","Tak"
"1262","Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,75,"Canada",3.5,"Trinidad, Ecuador","Tak"
"1263","Palette de Bine","Gran Couva",1399,2014,70,"Canada",3.75,"Trinidad","Tak"
"1264","Pangea","Matasawalevu",1860,2016,76,"Spain",3,"Fiji","Tak"
"1265","Park 75","South America",1363,2014,65,"U.S.A.",3.5,"South America","Nie"
"1266","Parliament","Kilombero Valley",1856,2016,70,"U.S.A.",3.25,"Tanzania","Tak"
"1267","Parliament","Lachua, Q'egchi families",1542,2015,70,"U.S.A.",3.5,"Guatemala","Tak"
"1268","Parliament","Alto Beni",1251,2014,70,"U.S.A.",3,"Bolivia","Tak"
"1269","Parliament","Oko Caribe",1255,2014,70,"U.S.A.",3.5,"Dominican Republic","Tak"
"1270","Pascha","Peru",1137,2013,55,"Peru",2.5,"Peru","Nie"
"1271","Pascha","Peru",1137,2013,70,"Peru",2.75,"Peru","Tak"
"1272","Patric","Signature Blend",636,2011,70,"U.S.A.",3.75," ","Tak"
"1273","Patric","Madagascar",331,2009,75,"U.S.A.",4,"Madagascar","Tak"
"1274","Patric","Madagascar",439,2009,67,"U.S.A.",3.5,"Madagascar","Nie"
"1275","Patric","Rio Caribe, Paria Penninsula",439,2009,70,"U.S.A.",3.5,"Venezuela","Tak"
"1276","Patric","Madagascar",196,2007,70,"U.S.A.",4,"Madagascar","Tak"
"1277","Patric","Piura, Choc. Garage Exclusive",1034,2013,67,"U.S.A.",4,"Peru","Nie"
"1278","Paul Young","Madagascar, w/ shell",1271,2014,73,"U.K.",2.25,"Madagascar","Tak"
"1279","Paul Young","Madagascar, w/ shell",1271,2014,64,"U.K.",2.75,"Madagascar","Nie"
"1280","Peppalo","Dominican Republic",1454,2015,82,"U.S.A.",3,"Dominican Republic","Tak"
"1281","Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,70,"Belgium",3.25,"Cameroon","Tak"
"1282","Pierre Marcolini","Chuao",478,2010,75,"Belgium",3,"Venezuela","Tak"
"1283","Pierre Marcolini","Trinite",478,2010,75,"Belgium",3.25,"Trinidad","Tak"
"1284","Pierre Marcolini","Baracoa, Cuba",516,2010,78,"Belgium",3.75,"Cuba","Tak"
"1285","Pierre Marcolini","Peru, Las Pampas P.",531,2010,85,"Belgium",3,"Peru","Tak"
"1286","Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,72,"Belgium",3,"Brazil","Tak"
"1287","Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,72,"Belgium",3,"Mexico","Tak"
"1288","Pierre Marcolini","Cabosse",111,2007,70,"Belgium",4,"Venezuela, Java","Tak"
"1289","Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,72,"Belgium",3.75,"Ecuador","Tak"
"1290","Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,72,"Belgium",4,"Madagascar","Tak"
"1291","Pierre Marcolini","Fleur de Cacao",166,2007,85,"Belgium",3.5,"Venezuela/ Ghana","Tak"
"1292","Pierre Marcolini","Porcelana, Tabasco, Limited Ed.",81,2006,72,"Belgium",4,"Mexico","Tak"
"1293","Pierre Marcolini","Kendem Lembu, Java",93,2006,72,"Belgium",3,"Indonesia","Tak"
"1294","Pierre Marcolini","Ocumare, Puerto Cabello, Venezuela",93,2006,72,"Belgium",4,"Venezuela","Tak"
"1295","Pinellas","Wampusirpi Region",1772,2016,80,"U.S.A.",2.5,"Honduras","Tak"
"1296","Pitch Dark","Tenor",1506,2015,62,"U.S.A.",2.5,"Nicaragua","Nie"
"1297","Pitch Dark","Johe",1506,2015,80,"U.S.A.",2.75,"Nicaragua","Tak"
"1298","Pitch Dark","Chuno",1510,2015,80,"U.S.A.",2.75,"Nicaragua","Tak"
"1299","Pitch Dark","Nicalizo",1510,2015,80,"U.S.A.",2.75,"Nicaragua","Tak"
"1300","Pitch Dark","Rugoso",1510,2015,80,"U.S.A.",3.25,"Nicaragua","Tak"
"1301","Pitch Dark","Akesson Estate",1311,2014,73,"U.S.A.",3.25,"Madagascar","Tak"
"1302","Pitch Dark","Namau Village",1315,2014,73,"U.S.A.",2.5,"Fiji","Tak"
"1303","Pitch Dark","Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73,"U.S.A.",3.25,"Ecuador","Tak"
"1304","Pitch Dark","Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73,"U.S.A.",3.5,"Ecuador","Tak"
"1305","Pomm (aka Dead Dog)","La Red, 2011",829,2012,76,"U.S.A.",2.5,"Dominican Republic","Tak"
"1306","Pomm (aka Dead Dog)","Peru",829,2012,82,"U.S.A.",2.75,"Peru","Tak"
"1307","Potomac","Oko Caribe, Duarte Province, 2016 H.",1820,2016,70,"U.S.A.",3.75,"Domincan Republic","Tak"
"1308","Potomac","Cuyagua, 2013",1387,2014,70,"U.S.A.",3.75,"Venezuela","Tak"
"1309","Potomac","Upala w/ nibs",647,2011,70,"U.S.A.",3.5,"Costa Rica","Tak"
"1310","Potomac","Upala, Batch 18",654,2011,70,"U.S.A.",3,"Costa Rica","Tak"
"1311","Potomac","San Martin, Amazonian Highlands",789,2011,70,"U.S.A.",2.75,"Peru","Tak"
"1312","Potomac","Bahia",789,2011,70,"U.S.A.",3.5,"Brazil","Tak"
"1313","Potomac","Upala, Batch 12",607,2010,82,"U.S.A.",3.75,"Costa Rica","Tak"
"1314","Pralus","Peru",1446,2015,75,"France",3.25,"Peru","Tak"
"1315","Pralus","Porcelana, S. of Lake Maracaibo",717,2011,75,"France",3.25,"Venezuela","Tak"
"1316","Pralus","Chuao",486,2010,75,"France",3.5,"Venezuela","Tak"
"1317","Pralus","Cuyagua",451,2009,75,"France",2,"Venezuela","Tak"
"1318","Pralus","Papouasie",199,2008,75,"France",3,"Papua New Guinea","Tak"
"1319","Pralus","Sambirano Valley, Le 100%",202,2008,100,"France",3,"Madagascar","Tak"
"1320","Pralus","Dominican Republic-Organic",280,2008,75,"France",2,"Dominican Republic","Tak"
"1321","Pralus","Monte Alegre, Diego Badero",280,2008,75,"France",3.5,"Brazil","Tak"
"1322","Pralus","Claudio Corallo w/ nibs",162,2007,75,"France",4,"Sao Tome","Tak"
"1323","Pralus","Monte Alegre (Itacare), Brazil",105,2006,75,"France",3,"Brazil","Tak"
"1324","Pralus","Tanzania",105,2006,75,"France",3.5,"Tanzania","Tak"
"1325","Pralus","Sao Tome & Principe",5,2006,75,"France",3.5,"Sao Tome & Principe","Tak"
"1326","Pralus","Trinidad",5,2006,75,"France",3.5,"Trinidad","Tak"
"1327","Pralus","Madagascar, Nosy Be Isle.",5,2006,75,"France",3.75,"Madagascar","Tak"
"1328","Pralus","Java, Indonesie",32,2006,75,"France",3.5,"Indonesia","Tak"
"1329","Pralus","Barlovento, Venezuela",32,2006,75,"France",3.5,"Venezuela","Tak"
"1330","Pralus","Jamaique",32,2006,75,"France",4,"Jamaica","Tak"
"1331","Pralus","Equateur",40,2006,75,"France",3,"Ecuador","Tak"
"1332","Pralus","Vanuatu",40,2006,75,"France",3,"Vanuatu","Tak"
"1333","Pralus","Ghana",40,2006,75,"France",3.25,"Ghana","Tak"
"1334","Pralus","Colombie",40,2006,75,"France",3.5,"Colombia","Tak"
"1335","Pralus","Fortissima",93,2006,80,"France",4,"Ecuador","Tak"
"1336","Pralus","Cuba",99,2006,75,"France",3,"Cuba","Tak"
"1337","Pralus","Caracas, Venezuela and Ghana",99,2006,75,"France",3,"Venezuela, Ghana","Tak"
"1338","Pralus","Djakarta, Java and Ghana",99,2006,75,"France",3.5,"Indonesia, Ghana","Tak"
"1339","Pump Street Bakery","Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77,"U.K.",3.5,"Ecuador","Tak"
"1340","Pump Street Bakery","Crayfish Bay Estate, 2014",1502,2015,70,"U.K.",3.5,"Grenada","Tak"
"1341","Pump Street Bakery","Akesson's, batch 4411",1530,2015,74,"U.K.",3.5,"Madagascar","Tak"
"1342","Pump Street Bakery","Honduras",1688,2015,80,"U.K.",2.75,"Honduras","Tak"
"1343","Pump Street Bakery","Patanemo Vil., Carabobo State, Tisano family",1223,2014,75,"U.K.",2.75,"Venezuela","Tak"
"1344","Pump Street Bakery","Guantupi River",1223,2014,75,"U.K.",3,"Ecuador","Tak"
"1345","Pump Street Bakery","Akessons Estate, Sambirano, Ambanja",1223,2014,72,"U.K.",3.25,"Madagascar","Tak"
"1346","Pump Street Bakery","Guantupi River",1227,2014,85,"U.K.",2.75,"Ecuador","Tak"
"1347","Pura Delizia","Venezuela",931,2012,73,"Italy",2.75,"Venezuela","Tak"
"1348","Q Chocolate","Brazil",1057,2013,75,"Brazil",3.25,"Brazil","Tak"
"1349","Q Chocolate","Brazil",1057,2013,85,"Brazil",3.5,"Brazil","Tak"
"1350","Q Chocolate","Brazil",1069,2013,55,"Brazil",2.75,"Brazil","Nie"
"1351","Q Chocolate","Brazil",1069,2013,80,"Brazil",3.25,"Brazil","Tak"
"1352","Q Chocolate","Brazil",935,2012,60,"Brazil",3,"Brazil","Nie"
"1353","Q Chocolate","Brazil",935,2012,65,"Brazil",3.25,"Brazil","Nie"
"1354","Quetzalli (Wolter)","Mexico, Lot 28022016",1796,2016,70,"Mexico",2.75,"Mexico","Tak"
"1355","Quetzalli (Wolter)","Uranga, Lot 22032016",1800,2016,74,"Mexico",3,"Mexico","Tak"
"1356","Raaka","Amazon Basin Blend",1788,2016,70,"U.S.A.",3,"Peru(SMartin,Pangoa,nacional)","Tak"
"1357","Raaka","Virunga",1708,2015,75,"U.S.A.",2.75,"Congo","Tak"
"1358","Raaka","Madagascar",959,2012,75,"U.S.A.",3.25,"Madagascar","Tak"
"1359","Raaka","La Red",785,2011,85,"U.S.A.",3.5,"Dominican Republic","Tak"
"1360","Rain Republic","Suchitepequez E.",470,2010,70,"Guatemala",2.75,"Guatemala","Tak"
"1361","Rancho San Jacinto","Ecuador",565,2010,75,"Eucador",3,"Ecuador","Tak"
"1362","Ranger","San Martin, Batch 2",1558,2015,70,"U.S.A.",2.5,"Peru","Tak"
"1363","Ranger","Chulucanas, Batch 1",1562,2015,80,"U.S.A.",3.25,"Peru","Tak"
"1364","Ranger","Tumbes, Batch 2",1562,2015,73,"U.S.A.",3.5,"Peru","Tak"
"1365","Raoul Boulanger","Piura",1872,2016,75,"France",3.25,"Peru","Tak"
"1366","Raw Cocoa","Raw",867,2012,70,"Poland",2.5," ","Tak"
"1367","Republica del Cacao (aka Confecta)","Esmeraldas",494,2010,75,"Ecuador",3.25,"Ecuador","Tak"
"1368","Republica del Cacao (aka Confecta)","Los Rios, Vinces",439,2009,75,"Ecuador",2.5,"Ecuador","Tak"
"1369","Republica del Cacao (aka Confecta)","Manabi",147,2007,75,"Ecuador",3,"Ecuador","Tak"
"1370","Republica del Cacao (aka Confecta)","El Oro",147,2007,67,"Ecuador",3.5,"Ecuador","Nie"
"1371","Republica del Cacao (aka Confecta)","Los Rios",170,2007,75,"Ecuador",3.75,"Ecuador","Tak"
"1372","Ritual","Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75,"U.S.A.",3.75,"Ecuador","Tak"
"1373","Ritual","Camino Verde P., Balao, Guayas, 2014",1466,2015,85,"U.S.A.",3.5,"Ecuador","Tak"
"1374","Ritual","Mid Mountain, 2014",1466,2015,70,"U.S.A.",3.5," ","Tak"
"1375","Ritual","Toledo District, Maya",1089,2013,75,"U.S.A.",3.75,"Belize","Tak"
"1376","Ritual","Maranon, Cajamarca",1181,2013,75,"U.S.A.",3,"Peru","Tak"
"1377","Ritual","Sambirano",891,2012,75,"U.S.A.",4,"Madagascar","Tak"
"1378","Ritual","Camino Verde P., 2012, Balao, Guayas",967,2012,75,"U.S.A.",3.25,"Ecuador","Tak"
"1379","Ritual","Gran Couva",979,2012,75,"U.S.A.",3.5,"Trinidad","Tak"
"1380","Ritual","Costa Rica",745,2011,75,"U.S.A.",3.5,"Costa Rica","Tak"
"1381","Roasting Masters","La Dorado, light roast",1844,2016,70,"South Korea",3.25,"Costa Rica","Tak"
"1382","Roasting Masters","Tapanti, light roast",1844,2016,70,"South Korea",3.25,"Costa Rica","Tak"
"1383","Roasting Masters","Maleku",1844,2016,70,"South Korea",3.25,"Costa Rica","Tak"
"1384","Robert (aka Chocolaterie Robert)","Madagascar",1061,2013,75,"Madagascar",3.25,"Madagascar","Tak"
